N,alpha,ax,az,n_eff,vx,vx_scaled,vz,vz_scaled
500,0.3,0.001,1.0,0.00029929840556537293,0.9976613518845765,0.0009976613518845765,0.9997007015944346,0.9997007015944346
500,0.3,0.0013182567385564075,1.0,0.00039516732734641016,0.9992169096973447,0.001317224424488034,0.9996048326726535,0.9996048326726535
500,0.3,0.0017378008287493763,1.0,0.0005238505705769132,1.0048151316893756,0.0017461685685897107,0.9994761494294231,0.9994761494294231
500,0.3,0.0022908676527677724,1.0,0.0006882672111993415,1.0014651150009959,0.0022942240373311387,0.9993117327888007,0.9993117327888007
500,0.3,0.003019951720402016,1.0,0.0009045479391037499,0.9984132450339708,0.0030151597970124997,0.9990954520608962,0.9990954520608962
500,0.3,0.003981071705534973,1.0,0.0011968890720803196,1.0021498067268821,0.003989630240267733,0.9988031109279197,0.9988031109279197
500,0.3,0.005248074602497723,1.0,0.0015652349865476318,0.9941645937494152,0.005217449955158772,0.9984347650134524,0.9984347650134524
500,0.3,0.006918309709189363,1.0,0.0020521978762119103,0.9887761425723413,0.006840659587373034,0.9979478021237881,0.9979478021237881
500,0.3,0.009120108393559097,1.0,0.0026978766857163623,0.9860543205903438,0.008992922285721208,0.9973021233142836,0.9973021233142836
500,0.3,0.012022644346174132,1.0,0.0035843781950652565,0.9937853081952208,0.011947927316884188,0.9964156218049347,0.9964156218049347
500,0.3,0.015848931924611134,1.0,0.004682067075104531,0.9847282027953668,0.015606890250348436,0.9953179329248955,0.9953179329248955
500,0.3,0.020892961308540386,1.0,0.006058852646919861,0.9666497339215054,0.020196175489732873,0.9939411473530801,0.9939411473530801
500,0.3,0.02754228703338166,1.0,0.008010832311338145,0.9695191375633764,0.026702774371127152,0.9919891676886619,0.9919891676886619
500,0.3,0.03630780547701014,1.0,0.010349544733881173,0.9501671057512631,0.03449848244627058,0.9896504552661188,0.9896504552661188
500,0.3,0.047863009232263824,1.0,0.013595800088351113,0.9468550840152332,0.04531933362783705,0.9864041999116488,0.9864041999116488
500,0.3,0.0630957344480193,1.0,0.017353247196750667,0.9167681116408347,0.05784415732250222,0.9826467528032493,0.9826467528032493
500,0.3,0.08317637711026708,1.0,0.022555566074581365,0.9039251631377424,0.07518522024860455,0.9774444339254187,0.9774444339254187
500,0.3,0.1096478196143185,1.0,0.02870563275767295,0.8726616075189269,0.09568544252557651,0.9712943672423271,0.9712943672423271
500,0.3,0.1445439770745928,1.0,0.03668310568879348,0.8459502874999983,0.12227701896264494,0.9633168943112065,0.9633168943112065
500,0.3,0.19054607179632463,1.0,0.04614165391563047,0.8071828067728671,0.15380551305210158,0.9538583460843695,0.9538583460843695
500,0.3,0.25118864315095796,1.0,0.05746026897164768,0.7625115033181857,0.19153422990549226,0.9425397310283523,0.9425397310283523
500,0.3,0.3311311214825911,1.0,0.07041577839015639,0.7088408369759998,0.23471926130052134,0.9295842216098436,0.9295842216098436
500,0.3,0.43651583224016566,1.0,0.08460764096172385,0.6460830261873431,0.28202546987241284,0.9153923590382762,0.9153923590382762
500,0.3,0.5754399373371566,1.0,0.1027284464514507,0.5950719312648899,0.342428154838169,0.8972715535485493,0.8972715535485493
500,0.3,0.7585775750291835,1.0,0.11933571866215557,0.5243837175895274,0.39778572887385194,0.8806642813378445,0.8806642813378445
500,0.3,1.0,1.0,0.1384819720191476,0.4616065733971587,0.4616065733971587,0.8615180279808524,0.8615180279808524
500,0.3,1.3182567385564075,1.0,0.1573904687712877,0.3979762671107663,0.5246348959042924,0.8426095312287123,0.8426095312287123
500,0.3,1.7378008287493745,1.0,0.17577822431253487,0.33716603461213945,0.5859274143751162,0.8242217756874651,0.8242217756874651
500,0.3,2.2908676527677723,1.0,0.19406143279799118,0.28236962614511396,0.6468714426599707,0.8059385672020088,0.8059385672020088
500,0.3,3.019951720402016,1.0,0.21136248405158137,0.23329565461115473,0.7045416135052712,0.7886375159484187,0.7886375159484187
500,0.3,3.981071705534969,1.0,0.22625303474225508,0.18944064268564556,0.7541767824741836,0.7737469652577449,0.7737469652577449
500,0.3,5.248074602497723,1.0,0.23982918852315468,0.1523283659172912,0.7994306284105157,0.7601708114768453,0.7601708114768453
500,0.3,6.918309709189363,1.0,0.2511564829891962,0.12101052306441909,0.837188276630654,0.7488435170108039,0.7488435170108039
500,0.3,9.120108393559097,1.0,0.2614222005420786,0.09554791429405345,0.871407335140262,0.7385777994579215,0.7385777994579215
500,0.3,12.02264434617413,1.0,0.2695115545953704,0.07472331566866289,0.8983718486512347,0.7304884454046296,0.7304884454046296
500,0.3,15.848931924611142,1.0,0.27595840417694173,0.058039327295491654,0.9198613472564725,0.7240415958230583,0.7240415958230583
500,0.3,20.892961308540407,1.0,0.28116262583476115,0.04485763118698903,0.9372087527825373,0.7188373741652389,0.7188373741652389
500,0.3,27.542287033381633,1.0,0.2853274184176129,0.034532041350547264,0.9510913947253763,0.7146725815823871,0.7146725815823871
500,0.3,36.3078054770101,1.0,0.28876154922402336,0.026510511576440094,0.9625384974134112,0.7112384507759766,0.7112384507759766
500,0.3,47.863009232263806,1.0,0.2912810576509642,0.020285746224707742,0.9709368588365473,0.7087189423490359,0.7087189423490359
500,0.3,63.0957344480193,1.0,0.29345082059079813,0.015502940262549458,0.9781694019693272,0.7065491794092018,0.7065491794092018
500,0.3,83.17637711026708,1.0,0.2949742509088004,0.011821235033185464,0.9832475030293348,0.7050257490911995,0.7050257490911995
500,0.3,109.64781961431851,1.0,0.29616921312034983,0.009003651088308985,0.9872307104011661,0.7038307868796502,0.7038307868796502
500,0.3,144.5439770745928,1.0,0.29704658302723147,0.006850200864796066,0.9901552767574383,0.7029534169727685,0.7029534169727685
500,0.3,190.54607179632444,1.0,0.2977470253659766,0.005208662005974768,0.9924900845532554,0.7022529746340234,0.7022529746340234
500,0.3,251.18864315095772,1.0,0.2983083358709015,0.003958622918202902,0.9943611195696717,0.7016916641290984,0.7016916641290984
500,0.3,331.13112148259074,1.0,0.29871539114375617,0.003007020197983829,0.9957179704791873,0.7012846088562439,0.7012846088562439
500,0.3,436.51583224016565,1.0,0.29902453357719105,0.0022834187711865276,0.9967484452573034,0.700975466422809,0.700975466422809
500,0.3,575.4399373371566,1.0,0.2992529620675426,0.0017334734849556042,0.9975098735584754,0.7007470379324574,0.7007470379324574
500,0.3,758.5775750291835,1.0,0.2994379674607477,0.0013157870612825497,0.9981265582024923,0.7005620325392523,0.7005620325392523
500,0.3,1000.0,1.0,0.2995678189281302,0.0009985593964271008,0.9985593964271008,0.7004321810718698,0.7004321810718698
500,1.0,0.001,1.0,0.0009929760693099916,0.9929760693099916,0.0009929760693099916,0.99900702393069,0.99900702393069
500,1.0,0.0013182567385564075,1.0,0.0013146211612094876,0.9972421325523424,0.0013146211612094876,0.9986853788387905,0.9986853788387905
500,1.0,0.0017378008287493763,1.0,0.0017346155584754563,0.9981670682731736,0.0017346155584754563,0.9982653844415246,0.9982653844415246
500,1.0,0.0022908676527677724,1.0,0.0022886455010340907,0.999029995586608,0.0022886455010340907,0.9977113544989659,0.9977113544989659
500,1.0,0.003019951720402016,1.0,0.00299266477263088,0.9909644423827069,0.00299266477263088,0.9970073352273692,0.9970073352273692
500,1.0,0.003981071705534973,1.0,0.003943976961172386,0.99068222149553,0.003943976961172386,0.9960560230388276,0.9960560230388276
500,1.0,0.005248074602497723,1.0,0.005204598993669221,0.9917158935187753,0.005204598993669221,0.9947954010063308,0.9947954010063308
500,1.0,0.006918309709189363,1.0,0.006814462391386072,0.9849894956761832,0.006814462391386072,0.9931855376086139,0.9931855376086139
500,1.0,0.009120108393559097,1.0,0.008949320628032604,0.9812734938932185,0.008949320628032604,0.9910506793719674,0.9910506793719674
500,1.0,0.012022644346174132,1.0,0.01170628428839514,0.9736863165315487,0.01170628428839514,0.9882937157116048,0.9882937157116048
500,1.0,0.015848931924611134,1.0,0.015386025981999328,0.9707926095705555,0.015386025981999328,0.9846139740180007,0.9846139740180007
500,1.0,0.020892961308540386,1.0,0.020065467487679848,0.9603936556125108,0.020065467487679848,0.9799345325123201,0.9799345325123201
500,1.0,0.02754228703338166,1.0,0.025997601399156103,0.9439158544694064,0.025997601399156103,0.9740023986008439,0.9740023986008439
500,1.0,0.03630780547701014,1.0,0.03373823968889311,0.9292282815125233,0.03373823968889311,0.9662617603111069,0.9662617603111069
500,1.0,0.047863009232263824,1.0,0.043685224165085704,0.9127136982360496,0.043685224165085704,0.9563147758349143,0.9563147758349143
500,1.0,0.0630957344480193,1.0,0.05630223182066929,0.8923302393294628,0.05630223182066929,0.9436977681793307,0.9436977681793307
500,1.0,0.08317637711026708,1.0,0.07157789512546531,0.8605555761412204,0.07157789512546531,0.9284221048745347,0.9284221048745347
500,1.0,0.1096478196143185,1.0,0.09043041611131022,0.8247351970098021,0.09043041611131022,0.9095695838886898,0.9095695838886898
500,1.0,0.1445439770745928,1.0,0.1135165930955561,0.7853429481670839,0.1135165930955561,0.8864834069044439,0.8864834069044439
500,1.0,0.19054607179632463,1.0,0.14088751143835845,0.7393881705887572,0.14088751143835845,0.8591124885616416,0.8591124885616416
500,1.0,0.25118864315095796,1.0,0.17210965552285604,0.6851808798514132,0.17210965552285604,0.8278903444771439,0.8278903444771439
500,1.0,0.3311311214825911,1.0,0.20730373195705495,0.6260472619694665,0.20730373195705495,0.792696268042945,0.792696268042945
500,1.0,0.43651583224016566,1.0,0.2471234760888715,0.5661271776115263,0.24712347608887147,0.7528765239111285,0.7528765239111285
500,1.0,0.5754399373371566,1.0,0.28905655424350546,0.5023227195198029,0.28905655424350546,0.7109434457564945,0.7109434457564945
500,1.0,0.7585775750291835,1.0,0.33477599421471493,0.4413207102804689,0.33477599421471493,0.6652240057852851,0.6652240057852851
500,1.0,1.0,1.0,0.3814019204091573,0.3814019204091573,0.3814019204091573,0.6185980795908427,0.6185980795908427
500,1.0,1.3182567385564075,1.0,0.42885466640138453,0.32531953287871174,0.4288546664013845,0.5711453335986154,0.5711453335986154
500,1.0,1.7378008287493745,1.0,0.4759235493161602,0.2738654173957687,0.4759235493161602,0.5240764506838398,0.5240764506838398
500,1.0,2.2908676527677723,1.0,0.5211190910194751,0.22747673371260504,0.5211190910194751,0.47888090898052493,0.47888090898052493
500,1.0,3.019951720402016,1.0,0.5673632272582438,0.1878716217300045,0.5673632272582438,0.43263677274175616,0.43263677274175616
500,1.0,3.981071705534969,1.0,0.6080940336405881,0.15274631521837248,0.6080940336405881,0.3919059663594119,0.3919059663594119
500,1.0,5.248074602497723,1.0,0.6479293490352657,0.12346039226021975,0.6479293490352657,0.35207065096473433,0.35207065096473433
500,1.0,6.918309709189363,1.0,0.6845161006595428,0.0989426795609226,0.6845161006595428,0.3154838993404572,0.3154838993404572
500,1.0,9.120108393559097,1.0,0.7182137577488933,0.0787505725541725,0.7182137577488933,0.2817862422511067,0.2817862422511067
500,1.0,12.02264434617413,1.0,0.749674898667271,0.0623552420816502,0.749674898667271,0.250325101332729,0.250325101332729
500,1.0,15.848931924611142,1.0,0.7774778573904685,0.04905553642912402,0.7774778573904685,0.22252214260953151,0.22252214260953151
500,1.0,20.892961308540407,1.0,0.8043047021956504,0.03849644338674361,0.8043047021956504,0.19569529780434958,0.19569529780434958
500,1.0,27.542287033381633,1.0,0.8269133732912048,0.030023409903795366,0.8269133732912048,0.17308662670879515,0.17308662670879515
500,1.0,36.3078054770101,1.0,0.8469658670295046,0.023327377017203606,0.8469658670295046,0.1530341329704954,0.1530341329704954
500,1.0,47.863009232263806,1.0,0.8667789790469945,0.018109579672285013,0.8667789790469945,0.13322102095300548,0.13322102095300548
500,1.0,63.0957344480193,1.0,0.8805392646937231,0.013955606863077969,0.8805392646937231,0.11946073530627688,0.11946073530627688
500,1.0,83.17637711026708,1.0,0.8954579161712045,0.010765772053092601,0.8954579161712045,0.10454208382879548,0.10454208382879548
500,1.0,109.64781961431851,1.0,0.9087284777807744,0.008287702217674622,0.9087284777807745,0.09127152221922563,0.09127152221922563
500,1.0,144.5439770745928,1.0,0.920685036301588,0.006369584225750638,0.920685036301588,0.07931496369841196,0.07931496369841196
500,1.0,190.54607179632444,1.0,0.9303083869013238,0.004882327817787473,0.9303083869013238,0.06969161309867622,0.06969161309867622
500,1.0,251.18864315095772,1.0,0.9386969918019029,0.0037370200341333543,0.9386969918019029,0.061303008198097086,0.061303008198097086
500,1.0,331.13112148259074,1.0,0.9463005190485028,0.00285778188051785,0.9463005190485028,0.053699480951497236,0.053699480951497236
500,1.0,436.51583224016565,1.0,0.9521319777318313,0.0021812083489516597,0.9521319777318313,0.047868022268168664,0.047868022268168664
500,1.0,575.4399373371566,1.0,0.9583211579954803,0.001665371302572608,0.9583211579954803,0.041678842004519656,0.041678842004519656
500,1.0,758.5775750291835,1.0,0.9645070839482089,0.001271467962800117,0.9645070839482089,0.03549291605179106,0.03549291605179106
500,1.0,1000.0,1.0,0.9687769636511101,0.00096877696365111,0.9687769636511101,0.0312230363488899,0.0312230363488899
500,3.0,0.001,1.0,0.002989630387861766,0.9965434626205887,0.0009965434626205887,0.9970103696121382,0.9970103696121382
500,3.0,0.0013182567385564075,1.0,0.003944356804309868,0.9973668732210799,0.0013147856014366227,0.9960556431956902,0.9960556431956902
500,3.0,0.0017378008287493763,1.0,0.0051762643939403915,0.9928764194965379,0.001725421464646797,0.9948237356060596,0.9948237356060596
500,3.0,0.0022908676527677724,1.0,0.0068035265270859485,0.9899490147129899,0.0022678421756953163,0.9931964734729141,0.9931964734729141
500,3.0,0.003019951720402016,1.0,0.008939196803514243,0.9866820875670882,0.002979732267838081,0.9910608031964857,0.9910608031964857
500,3.0,0.003981071705534973,1.0,0.011760459002456468,0.9846979132198362,0.0039201530008188224,0.9882395409975435,0.9882395409975435
500,3.0,0.005248074602497723,1.0,0.015400576700573753,0.978173131230778,0.005133525566857918,0.9845994232994263,0.9845994232994263
500,3.0,0.006918309709189363,1.0,0.020177056186415743,0.9721573156140161,0.006725685395471915,0.9798229438135843,0.9798229438135843
500,3.0,0.009120108393559097,1.0,0.026341522127541282,0.9627634888690754,0.008780507375847095,0.9736584778724587,0.9736584778724587
500,3.0,0.012022644346174132,1.0,0.03442215058196055,0.9543699259171833,0.011474050193986849,0.9655778494180395,0.9655778494180395
500,3.0,0.015848931924611134,1.0,0.044845326618691374,0.9431829398558811,0.014948442206230457,0.9551546733813087,0.9551546733813087
500,3.0,0.020892961308540386,1.0,0.05783723730055092,0.9227547409616347,0.01927907910018364,0.9421627626994491,0.9421627626994491
500,3.0,0.02754228703338166,1.0,0.0745944859531443,0.9027873618814428,0.0248648286510481,0.9254055140468557,0.9254055140468557
500,3.0,0.03630780547701014,1.0,0.09511125498558219,0.8731938283060191,0.03170375166186073,0.9048887450144179,0.9048887450144179
500,3.0,0.047863009232263824,1.0,0.12107744304826262,0.8432221109814516,0.04035914768275421,0.8789225569517374,0.8789225569517374
500,3.0,0.0630957344480193,1.0,0.15232003833401206,0.8047033061033054,0.05077334611133735,0.8476799616659879,0.8476799616659879
500,3.0,0.08317637711026708,1.0,0.18918157141487849,0.7581542499904755,0.0630605238049595,0.8108184285851215,0.8108184285851215
500,3.0,0.1096478196143185,1.0,0.23257138902105987,0.7070254257042221,0.0775237963403533,0.7674286109789401,0.7674286109789401
500,3.0,0.1445439770745928,1.0,0.28250438019956825,0.6514842654743986,0.0941681267331894,0.7174956198004317,0.7174956198004317
500,3.0,0.19054607179632463,1.0,0.33676830483151,0.5891283958374869,0.11225610161050333,0.66323169516849,0.66323169516849
500,3.0,0.25118864315095796,1.0,0.3950396587651509,0.5242270693580444,0.1316798862550503,0.6049603412348491,0.6049603412348491
500,3.0,0.3311311214825911,1.0,0.4572128057496417,0.46025353310448774,0.1524042685832139,0.5427871942503584,0.5427871942503584
500,3.0,0.43651583224016566,1.0,0.5197320352839545,0.3968791025797237,0.17324401176131818,0.4802679647160455,0.4802679647160455
500,3.0,0.5754399373371566,1.0,0.5825260282396159,0.33743807154762906,0.19417534274653864,0.41747397176038414,0.41747397176038414
500,3.0,0.7585775750291835,1.0,0.6419545137831674,0.28208695454712085,0.21398483792772247,0.35804548621683263,0.35804548621683263
500,3.0,1.0,1.0,0.6980396755903366,0.23267989186344554,0.23267989186344554,0.30196032440966336,0.30196032440966336
500,3.0,1.3182567385564075,1.0,0.7473754399490248,0.18898074962430014,0.24912514664967492,0.2526245600509752,0.2526245600509752
500,3.0,1.7378008287493745,1.0,0.7933057875739118,0.152166610896912,0.2644352625246373,0.2066942124260882,0.2066942124260882
500,3.0,2.2908676527677723,1.0,0.8319712478551728,0.1210562072191301,0.27732374928505765,0.16802875214482715,0.16802875214482715
500,3.0,3.019951720402016,1.0,0.8656262639438046,0.0955452651881658,0.2885420879812682,0.1343737360561954,0.1343737360561954
500,3.0,3.981071705534969,1.0,0.8936840088852432,0.07482775786586437,0.2978946696284144,0.10631599111475676,0.10631599111475676
500,3.0,5.248074602497723,1.0,0.9161011467162113,0.05818649162496091,0.3053670489054038,0.08389885328378865,0.08389885328378865
500,3.0,6.918309709189363,1.0,0.9346207567738977,0.04503126708018827,0.3115402522579659,0.06537924322610233,0.06537924322610233
500,3.0,9.120108393559097,1.0,0.9492061129747353,0.034692793550754074,0.3164020376582451,0.05079388702526466,0.05079388702526466
500,3.0,12.02264434617413,1.0,0.9608262584591591,0.02663934907034866,0.32027541948638644,0.039173741540840856,0.039173741540840856
500,3.0,15.848931924611142,1.0,0.9698422564661994,0.020397636490153047,0.3232807521553998,0.03015774353380063,0.03015774353380063
500,3.0,20.892961308540407,1.0,0.9767212502418201,0.015582939405890828,0.32557375008060674,0.023278749758179895,0.023278749758179895
500,3.0,27.542287033381633,1.0,0.9822768612967002,0.011888105734842898,0.3274256204322334,0.01772313870329978,0.01772313870329978
500,3.0,36.3078054770101,1.0,0.9864728098374478,0.009056572426389848,0.32882426994581593,0.013527190162552216,0.013527190162552216
500,3.0,47.863009232263806,1.0,0.9897167857822612,0.006892704837253919,0.32990559526075375,0.010283214217738812,0.010283214217738812
500,3.0,63.0957344480193,1.0,0.992142989481016,0.005241468899921603,0.3307143298270053,0.00785701051898402,0.00785701051898402
500,3.0,83.17637711026708,1.0,0.9940483715137887,0.003983696677867951,0.33134945717126285,0.0059516284862113356,0.0059516284862113356
500,3.0,109.64781961431851,1.0,0.9954534088701037,0.0030262143298777494,0.3318178029567012,0.004546591129896305,0.004546591129896305
500,3.0,144.5439770745928,1.0,0.9965631061243275,0.002298177404306615,0.3321877020414425,0.0034368938756724754,0.0034368938756724754
500,3.0,190.54607179632444,1.0,0.9973847784423113,0.001744783241553641,0.33246159281410376,0.002615221557688674,0.002615221557688674
500,3.0,251.18864315095772,1.0,0.9980150479613399,0.0013243898230456744,0.33267168265377994,0.001984952038660115,0.001984952038660115
500,3.0,331.13112148259074,1.0,0.9984865088227438,0.001005127016705817,0.3328288362742479,0.0015134911772561876,0.0015134911772561876
500,3.0,436.51583224016565,1.0,0.9988599555017711,0.0007627519872346888,0.3329533185005904,0.0011400444982289093,0.0011400444982289093
500,3.0,575.4399373371566,1.0,0.9991281051679055,0.0005787618830625268,0.33304270172263517,0.0008718948320944886,0.0008718948320944886
500,3.0,758.5775750291835,1.0,0.9993453411154732,0.0004391312433568081,0.3331151137051578,0.0006546588845267598,0.0006546588845267598
500,3.0,1000.0,1.0,0.9994982890577155,0.00033316609635257184,0.3331660963525718,0.0005017109422844612,0.0005017109422844612
