N,alpha,ensemble_type,mean_prior,mse,mse_ep,mse_se,n_iter_ep,n_iter_se,prior_type
1000,2.053691275167785,complex_gaussian,1.0,0.06322165479643019,0.06060421938451144,1.7754074236542294e-05,14,169,gaussian
1000,2.0738255033557045,complex_gaussian,1.0,0.005206173522920182,1.285916749449445e-05,1.2248505000034271e-05,133,133,gaussian
1000,2.093959731543624,complex_gaussian,1.0,0.0009313557626535973,8.757529559977328e-06,9.1936172604834e-06,114,111,gaussian
1000,2.1140939597315436,complex_gaussian,1.0,0.03289503960910243,0.027821075785176896,7.498573153741362e-06,19,95,gaussian
1000,2.134228187919463,complex_gaussian,1.0,0.0025964524031132914,6.249082942333395e-06,6.383361860762271e-06,85,84,gaussian
1000,2.154362416107382,complex_gaussian,1.0,0.00028436987035720674,5.476956271399658e-06,5.24680109525999e-06,75,76,gaussian
1000,2.174496644295302,complex_gaussian,1.0,0.011400463116277251,3.964121609301152e-06,4.887221731308955e-06,72,69,gaussian
1000,2.1946308724832213,complex_gaussian,1.0,0.0011196943843294577,3.7206358957098122e-06,4.081784570009184e-06,63,64,gaussian
1000,2.2147651006711406,complex_gaussian,1.0,0.0063168285706469264,3.794830235714919e-06,3.3482040187049478e-06,59,60,gaussian
1000,2.2348993288590604,complex_gaussian,1.0,8.531379387245236e-05,3.2936281866291495e-06,3.1618413727230177e-06,56,56,gaussian
1000,2.2550335570469797,complex_gaussian,1.0,0.00010218747003668884,2.7046605944880397e-06,2.6260235613806415e-06,52,53,gaussian
1000,2.275167785234899,complex_gaussian,1.0,0.0020527885105448697,2.563674417865869e-06,2.519847586590629e-06,49,50,gaussian
1000,2.295302013422819,complex_gaussian,1.0,0.002009807903261106,2.1309309333750193e-06,2.0672535062660202e-06,48,48,gaussian
1000,2.315436241610738,complex_gaussian,1.0,0.002872578386407558,1.9453628593568695e-06,2.387518566071556e-06,46,45,gaussian
1000,2.3355704697986575,complex_gaussian,1.0,0.0007025040547002027,2.059169029955399e-06,1.7061057880907171e-06,43,44,gaussian
1000,2.3557046979865772,complex_gaussian,1.0,0.002928068708622581,1.8603817278917132e-06,1.7136761185643223e-06,42,42,gaussian
1000,2.3758389261744965,complex_gaussian,1.0,0.000892756066217761,1.8696684330743452e-06,1.834955610124922e-06,39,40,gaussian
1000,2.395973154362416,complex_gaussian,1.0,0.006363284751273792,1.3979713442413555e-06,1.5029843573044486e-06,39,39,gaussian
1000,2.4161073825503356,complex_gaussian,1.0,0.001132991698815787,1.4036526665428541e-06,1.2416449570729071e-06,38,38,gaussian
1000,2.436241610738255,complex_gaussian,1.0,0.00017613284800445465,1.5498896787091711e-06,1.5633487452371142e-06,36,36,gaussian
1000,2.4563758389261743,complex_gaussian,1.0,0.007257578585905818,1.0443140763261027e-06,1.4367181538910145e-06,36,35,gaussian
1000,2.4765100671140936,complex_gaussian,1.0,0.007168092029855785,1.0769981176883547e-06,1.3620341082765108e-06,35,34,gaussian
1000,2.4966442953020134,complex_gaussian,1.0,9.983137448498599e-05,1.1039859433292776e-06,1.3340145226248268e-06,33,33,gaussian
1000,2.5167785234899327,complex_gaussian,1.0,0.003937076916103729,8.929984892658284e-07,8.883439475138033e-07,33,33,gaussian
1000,2.536912751677852,complex_gaussian,1.0,0.0028911387174463945,8.420541341980226e-07,9.126219207011843e-07,32,32,gaussian
1000,2.557046979865772,complex_gaussian,1.0,0.0007729232419778061,9.476871757341243e-07,9.486464737085143e-07,31,31,gaussian
1000,2.577181208053691,complex_gaussian,1.0,0.0007272471149849356,7.101450582025493e-07,1.035181042885469e-06,31,30,gaussian
1000,2.5973154362416104,complex_gaussian,1.0,0.0171671588862308,8.114648083479282e-07,7.285111908172937e-07,30,30,gaussian
1000,2.61744966442953,complex_gaussian,1.0,0.005330191481903793,8.149141415003669e-07,8.315349896426127e-07,29,29,gaussian
1000,2.6375838926174495,complex_gaussian,1.0,0.00251219827447922,6.884377269367192e-07,5.966844844884633e-07,29,29,gaussian
1000,2.657718120805369,complex_gaussian,1.0,0.0004388589762551154,6.463375948895234e-07,7.116296310005765e-07,28,28,gaussian
1000,2.6778523489932886,complex_gaussian,1.0,0.004088548618648861,5.97564884352586e-07,8.719171732396447e-07,28,27,gaussian
1000,2.697986577181208,complex_gaussian,1.0,0.0037146376583036007,6.525767992648923e-07,6.470619505760666e-07,27,27,gaussian
1000,2.7181208053691273,complex_gaussian,1.0,0.0007795486946403085,7.143569994427779e-07,4.7422010218678423e-07,26,27,gaussian
1000,2.7382550335570466,complex_gaussian,1.0,0.00220774137078327,5.815683385979042e-07,6.148389128934895e-07,26,26,gaussian
1000,2.7583892617449663,complex_gaussian,1.0,0.0006252960141607901,5.272569790770731e-07,4.65386748804697e-07,26,26,gaussian
1000,2.7785234899328857,complex_gaussian,1.0,0.013901782946038962,6.128327493248875e-07,6.279316838719851e-07,25,25,gaussian
1000,2.798657718120805,complex_gaussian,1.0,0.010212164913699119,4.907544641774564e-07,4.832000211063558e-07,25,25,gaussian
1000,2.8187919463087248,complex_gaussian,1.0,0.0020588848188337855,3.8708234750828296e-07,3.727209909598628e-07,25,25,gaussian
1000,2.838926174496644,complex_gaussian,1.0,0.00895300054135483,5.132904919991077e-07,5.299694876281791e-07,24,24,gaussian
1000,2.8590604026845634,complex_gaussian,1.0,0.001725926410548351,4.635009970277438e-07,4.103125206267322e-07,24,24,gaussian
1000,2.879194630872483,complex_gaussian,1.0,0.0019186148894624858,5.853188790316821e-07,6.053754850743331e-07,23,23,gaussian
1000,2.8993288590604025,complex_gaussian,1.0,0.0038423659095141024,4.336209794564283e-07,4.816098755355824e-07,23,23,gaussian
1000,2.919463087248322,complex_gaussian,1.0,0.0007213011299648984,3.82574827040294e-07,3.838544087031437e-07,23,23,gaussian
1000,2.9395973154362416,complex_gaussian,1.0,0.0010347905549204259,4.972887672760606e-07,3.067470761841662e-07,22,23,gaussian
1000,2.959731543624161,complex_gaussian,1.0,0.008496084174406747,4.797331556449791e-07,4.808808555800681e-07,22,22,gaussian
1000,2.9798657718120802,complex_gaussian,1.0,0.0003132124608324351,3.438132730737564e-07,3.8975533589447053e-07,22,22,gaussian
1000,3.0,complex_gaussian,1.0,0.0036675924864684453,3.362043284882432e-07,3.130619538049828e-07,22,22,gaussian
1000,0.020134228187919462,complex_gaussian,2.0,1.0417189089639414,0.9912734418625259,0.9919316038690761,6,4,gaussian
1000,0.040268456375838924,complex_gaussian,2.0,1.0103716294640201,0.982762120140674,0.9838429208910623,2,5,gaussian
1000,0.060402684563758385,complex_gaussian,2.0,1.008513350676,0.9743374345768956,0.9757195010921688,2,5,gaussian
1000,0.08053691275167785,complex_gaussian,2.0,1.0199912588938853,0.9710335457396495,0.9675691615380824,2,5,gaussian
1000,0.10067114093959731,complex_gaussian,2.0,0.9912288833986377,0.9619567845561123,0.9593991895462561,2,6,gaussian
1000,0.12080536912751677,complex_gaussian,2.0,0.9671486681529875,0.9464647590008588,0.9511952947936928,4,6,gaussian
1000,0.14093959731543623,complex_gaussian,2.0,0.9766551804869548,0.949629541703687,0.9429718728713494,3,6,gaussian
1000,0.1610738255033557,complex_gaussian,2.0,0.9738427146587694,0.9388244545522261,0.9343028758710945,2,6,gaussian
1000,0.18120805369127516,complex_gaussian,2.0,0.9354167282801695,0.922752989680783,0.926012000324666,2,7,gaussian
1000,0.20134228187919462,complex_gaussian,2.0,0.8728001333474824,0.9107008553368232,0.9177094886339028,3,7,gaussian
1000,0.22147651006711408,complex_gaussian,2.0,0.9540910048139244,0.9107676155812847,0.9093467608760651,2,7,gaussian
1000,0.24161073825503354,complex_gaussian,2.0,0.9221489884601437,0.9018750326785168,0.9009963924784694,7,7,gaussian
1000,0.261744966442953,complex_gaussian,2.0,0.93407670314818,0.9042549959273961,0.8926133891809123,2,7,gaussian
1000,0.28187919463087246,complex_gaussian,2.0,0.9131261340418002,0.883077860704177,0.8842010553640799,2,7,gaussian
1000,0.30201342281879195,complex_gaussian,2.0,0.9506327930905634,0.8757838319255986,0.8753149395740014,3,8,gaussian
1000,0.3221476510067114,complex_gaussian,2.0,0.8433844563171067,0.870248528415192,0.8668199096256695,5,8,gaussian
1000,0.3422818791946308,complex_gaussian,2.0,0.8902939114231738,0.8561260921455,0.858330816230695,3,8,gaussian
1000,0.3624161073825503,complex_gaussian,2.0,0.8043086161432357,0.8474534900260284,0.849729583207024,2,8,gaussian
1000,0.3825503355704698,complex_gaussian,2.0,0.8662331328401975,0.8401418332766887,0.8412384889763704,5,8,gaussian
1000,0.40268456375838924,complex_gaussian,2.0,0.8352603245703045,0.817560387548486,0.8325985817868103,3,9,gaussian
1000,0.42281879194630867,complex_gaussian,2.0,0.7680674488252871,0.8311112719245671,0.8240033698403242,4,9,gaussian
1000,0.44295302013422816,complex_gaussian,2.0,0.798230663884081,0.8196768839707507,0.8153375522618045,5,9,gaussian
1000,0.46308724832214765,complex_gaussian,2.0,0.7711502329025194,0.8118156036043345,0.8061708952711527,4,9,gaussian
1000,0.4832214765100671,complex_gaussian,2.0,0.7875751657015796,0.7927402494722069,0.7974739429429524,7,9,gaussian
1000,0.5033557046979865,complex_gaussian,2.0,0.8062653075482638,0.7825455105499943,0.7887061179026856,7,9,gaussian
1000,0.523489932885906,complex_gaussian,2.0,0.8127404253765057,0.7749599570634218,0.7799075748830183,5,10,gaussian
1000,0.5436241610738255,complex_gaussian,2.0,0.7163344813589638,0.7686883682820863,0.7711092117771888,4,10,gaussian
1000,0.5637583892617449,complex_gaussian,2.0,0.7432763141015492,0.7644776094850187,0.7622542469714944,11,10,gaussian
1000,0.5838926174496644,complex_gaussian,2.0,0.7553073144830451,0.7633818813570021,0.7533547308047088,5,10,gaussian
1000,0.6040268456375839,complex_gaussian,2.0,0.7547777667630614,0.7371305175383785,0.7440209678385792,5,10,gaussian
1000,0.6241610738255033,complex_gaussian,2.0,0.7470466291655615,0.7286364438713953,0.735072843292579,8,11,gaussian
1000,0.6442953020134228,complex_gaussian,2.0,0.7166222387793585,0.7201601663740896,0.7260742393884645,4,11,gaussian
1000,0.6644295302013422,complex_gaussian,2.0,0.7392217572477942,0.7251012936165193,0.7170967780287614,4,11,gaussian
1000,0.6845637583892616,complex_gaussian,2.0,0.692476584963006,0.7146774303700147,0.7080599747660852,5,11,gaussian
1000,0.7046979865771812,complex_gaussian,2.0,0.6714282984818769,0.6968029573462677,0.6990019997692116,10,11,gaussian
1000,0.7248322147651006,complex_gaussian,2.0,0.6807499736985083,0.684632713465867,0.6898795898949239,7,11,gaussian
1000,0.7449664429530201,complex_gaussian,2.0,0.6949105927468786,0.6913216792278141,0.6806935985811479,5,12,gaussian
1000,0.7651006711409396,complex_gaussian,2.0,0.6313055046685006,0.6644755345520139,0.671087532316177,11,12,gaussian
1000,0.785234899328859,complex_gaussian,2.0,0.6481560311038981,0.6526922599513427,0.6618116384688453,6,12,gaussian
1000,0.8053691275167785,complex_gaussian,2.0,0.6199894407688649,0.6541800501637672,0.6525342046725616,5,12,gaussian
1000,0.8255033557046979,complex_gaussian,2.0,0.6466065912775144,0.6417658858145788,0.6432360180531099,6,13,gaussian
1000,0.8456375838926173,complex_gaussian,2.0,0.6109420150292585,0.6296399559281816,0.633971596477601,10,13,gaussian
1000,0.8657718120805369,complex_gaussian,2.0,0.6295643614585623,0.6258392524727526,0.624595717595288,5,13,gaussian
1000,0.8859060402684563,complex_gaussian,2.0,0.6073151393816326,0.6109511062093943,0.6152028411707363,13,13,gaussian
1000,0.9060402684563758,complex_gaussian,2.0,0.611988070618464,0.5957628972585087,0.6053338820063245,8,14,gaussian
1000,0.9261744966442953,complex_gaussian,2.0,0.6067488988932561,0.5980569153053092,0.5957696681012865,5,14,gaussian
1000,0.9463087248322147,complex_gaussian,2.0,0.5779268878183184,0.5866650898542907,0.5862669617379072,8,14,gaussian
1000,0.9664429530201342,complex_gaussian,2.0,0.5828742604446133,0.5715649606830109,0.5767493114547294,17,14,gaussian
1000,0.9865771812080536,complex_gaussian,2.0,0.5446431074379172,0.5895870285247582,0.5670521580002519,5,15,gaussian
1000,1.006711409395973,complex_gaussian,2.0,0.624651358571826,0.5692659229382455,0.5574413108381131,12,15,gaussian
1000,1.0268456375838926,complex_gaussian,2.0,0.550956387155406,0.5311948601334611,0.5479076112143465,7,15,gaussian
1000,1.046979865771812,complex_gaussian,2.0,0.542823311164259,0.5408686718955527,0.5380528042381142,8,15,gaussian
1000,1.0671140939597314,complex_gaussian,2.0,0.5315375687422862,0.5277535633536603,0.5277888806037561,5,16,gaussian
1000,1.087248322147651,complex_gaussian,2.0,0.5185388875691103,0.5233475547268134,0.5181046837169787,9,16,gaussian
1000,1.1073825503355703,complex_gaussian,2.0,0.5333065577161331,0.4993212788734348,0.5082281148065939,10,16,gaussian
1000,1.1275167785234899,complex_gaussian,2.0,0.48929295841500015,0.48944137353885614,0.49836346354011885,9,17,gaussian
1000,1.1476510067114094,complex_gaussian,2.0,0.5168392301610721,0.4875619767970263,0.4883540666038723,10,17,gaussian
1000,1.1677852348993287,complex_gaussian,2.0,0.45075565860924877,0.47523057468116303,0.47842479424670553,14,17,gaussian
1000,1.1879194630872483,complex_gaussian,2.0,0.46076292719572987,0.47200257758482256,0.46845765850770454,26,18,gaussian
1000,1.2080536912751678,complex_gaussian,2.0,0.4250534099765732,0.45185335139274635,0.4577849975860081,13,18,gaussian
1000,1.2281879194630871,complex_gaussian,2.0,0.4606805414495038,0.42816158526938436,0.4477335930296338,14,19,gaussian
1000,1.2483221476510067,complex_gaussian,2.0,0.43373984637406376,0.4329385003516367,0.4374710098946518,17,19,gaussian
1000,1.268456375838926,complex_gaussian,2.0,0.4330498289579894,0.4230454876284331,0.4272576914254709,8,20,gaussian
1000,1.2885906040268456,complex_gaussian,2.0,0.40516616205772643,0.4149506327709137,0.41702344420484055,13,20,gaussian
1000,1.308724832214765,complex_gaussian,2.0,0.371606484206066,0.4063242562787118,0.4067781062362608,12,20,gaussian
1000,1.3288590604026844,complex_gaussian,2.0,0.3850447946860545,0.38570515690271234,0.3963949287019363,10,21,gaussian
1000,1.348993288590604,complex_gaussian,2.0,0.38181985309848826,0.39488268679958904,0.3859128072230977,11,22,gaussian
1000,1.3691275167785233,complex_gaussian,2.0,0.3936473303973866,0.37838388800292067,0.3749648674579513,15,22,gaussian
1000,1.3892617449664428,complex_gaussian,2.0,0.3421016157547453,0.37472416287224264,0.3645249330516803,9,23,gaussian
1000,1.4093959731543624,complex_gaussian,2.0,0.3474994726450648,0.3498411273022338,0.3539540285645403,13,23,gaussian
1000,1.4295302013422817,complex_gaussian,2.0,0.34528509284475195,0.35183370568543215,0.34332195785369846,11,24,gaussian
1000,1.4496644295302012,complex_gaussian,2.0,0.3301126668089857,0.32213348071783166,0.3325194380084314,21,25,gaussian
1000,1.4697986577181208,complex_gaussian,2.0,0.307210397538488,0.3278076685348563,0.3217918419330731,13,25,gaussian
1000,1.4899328859060401,complex_gaussian,2.0,0.3264113470950011,0.30891948333946917,0.31101667397692223,13,26,gaussian
1000,1.5100671140939597,complex_gaussian,2.0,0.30609627863145933,0.3038019433642549,0.2996587830168973,10,27,gaussian
1000,1.5302013422818792,complex_gaussian,2.0,0.30754580061199754,0.2922211674601358,0.28867265946411336,24,28,gaussian
1000,1.5503355704697985,complex_gaussian,2.0,0.2834090354642339,0.29357741024193185,0.27767167992020914,20,29,gaussian
1000,1.570469798657718,complex_gaussian,2.0,0.25128935893437265,0.2675381972474754,0.2665978394288707,22,30,gaussian
1000,1.5906040268456374,complex_gaussian,2.0,0.2405602773943852,0.2459394748869127,0.2553300256151688,27,31,gaussian
1000,1.610738255033557,complex_gaussian,2.0,0.22406206312749385,0.23963284065870838,0.24415821347001265,17,32,gaussian
1000,1.6308724832214765,complex_gaussian,2.0,0.23531459989199913,0.23801845846849753,0.2328551621448921,15,34,gaussian
1000,1.6510067114093958,complex_gaussian,2.0,0.2292004833399251,0.23059958709086958,0.22101122893917202,14,35,gaussian
1000,1.6711409395973154,complex_gaussian,2.0,0.21030724222369554,0.20916413762896793,0.2095756596712729,22,37,gaussian
1000,1.6912751677852347,complex_gaussian,2.0,0.17852657658223972,0.19628879472404126,0.19792229796187366,23,39,gaussian
1000,1.7114093959731542,complex_gaussian,2.0,0.19034959080582634,0.19425615937547192,0.18635124451175744,24,41,gaussian
1000,1.7315436241610738,complex_gaussian,2.0,0.15654513600587838,0.1709751157327285,0.1746360230757077,19,43,gaussian
1000,1.751677852348993,complex_gaussian,2.0,0.17403411248465134,0.16025355574470002,0.1627037267257524,23,45,gaussian
1000,1.7718120805369126,complex_gaussian,2.0,0.17508720998116045,0.15076791203538475,0.15084551886962783,21,48,gaussian
1000,1.7919463087248322,complex_gaussian,2.0,0.13167548395437792,0.1398839156668258,0.13880297898234706,19,52,gaussian
1000,1.8120805369127515,complex_gaussian,2.0,0.11247124286673726,0.13101529293143843,0.12597972356114773,21,56,gaussian
1000,1.832214765100671,complex_gaussian,2.0,0.13750590646809208,0.10341352324476427,0.11365753209026232,28,61,gaussian
1000,1.8523489932885906,complex_gaussian,2.0,0.10047418487789551,0.10354008873461519,0.10123882231101479,30,67,gaussian
1000,1.87248322147651,complex_gaussian,2.0,0.09970288325744463,0.09015172874412225,0.08858895936647748,37,75,gaussian
1000,1.8926174496644295,complex_gaussian,2.0,0.11449331929315298,0.08117292239880602,0.07584973531823869,23,85,gaussian
1000,1.9127516778523488,complex_gaussian,2.0,0.06458928947959737,0.06474293113402774,0.06281771858669682,74,98,gaussian
1000,1.9328859060402683,complex_gaussian,2.0,0.03695495987942907,0.04120147196226143,0.049534619770213784,81,118,gaussian
1000,1.9530201342281879,complex_gaussian,2.0,0.034904884122874874,0.041377310330429684,0.035222923236659986,74,154,gaussian
1000,1.9731543624161072,complex_gaussian,2.0,0.039042300428500015,0.03345361972052885,0.02116387453329227,42,226,gaussian
1000,1.9932885906040267,complex_gaussian,2.0,0.0038025666846973204,0.00635571334048568,0.007127374885659509,222,250,gaussian
1000,2.013422818791946,complex_gaussian,2.0,0.001125578855714646,0.0004994430375298009,0.00046579581040262497,250,250,gaussian
1000,2.033557046979866,complex_gaussian,2.0,0.0002482214759755203,2.8624545356459308e-05,2.890618534179268e-05,212,212,gaussian
1000,2.053691275167785,complex_gaussian,2.0,1.6532382110900362e-05,1.7486409498168598e-05,1.7540227765899807e-05,157,152,gaussian
1000,2.0738255033557045,complex_gaussian,2.0,0.0003265795712666337,1.2577527276125267e-05,1.2275328011956965e-05,120,121,gaussian
1000,2.093959731543624,complex_gaussian,2.0,0.0026015158555269965,9.052459009395442e-06,9.06474002093649e-06,104,102,gaussian
1000,2.1140939597315436,complex_gaussian,2.0,0.00030151173275632564,7.565445821811068e-06,7.23211598852025e-06,87,88,gaussian
1000,2.134228187919463,complex_gaussian,2.0,0.0006174745274005348,6.110016615545888e-06,6.243315781695458e-06,77,78,gaussian
1000,2.154362416107382,complex_gaussian,2.0,0.0002466223383039665,5.109713998807663e-06,4.995843991828508e-06,71,71,gaussian
1000,2.174496644295302,complex_gaussian,2.0,0.00033612575170679495,4.7425318785432324e-06,4.357692721446149e-06,64,65,gaussian
1000,2.1946308724832213,complex_gaussian,2.0,0.0030762824555348833,3.6641468316167543e-06,3.926182653435362e-06,61,60,gaussian
1000,2.2147651006711406,complex_gaussian,2.0,0.0007342382133035914,3.844727658797176e-06,3.462942440357608e-06,55,56,gaussian
1000,2.2348993288590604,complex_gaussian,2.0,0.00040633341222244735,2.9553085604261398e-06,2.8417454396301167e-06,53,53,gaussian
1000,2.2550335570469797,complex_gaussian,2.0,0.0004508062899419629,2.5737678941428754e-06,2.4948077983477646e-06,50,50,gaussian
1000,2.275167785234899,complex_gaussian,2.0,4.188979769406449e-05,2.3078817810162633e-06,2.519792994704062e-06,48,47,gaussian
1000,2.295302013422819,complex_gaussian,2.0,0.0003724098379512051,2.612184833994391e-06,2.173965011897927e-06,44,45,gaussian
1000,2.315436241610738,complex_gaussian,2.0,0.0014878600647467404,1.9907045525346945e-06,2.0039123346249355e-06,43,43,gaussian
1000,2.3355704697986575,complex_gaussian,2.0,0.00014757349212682008,1.9038700432849607e-06,1.9760134739588153e-06,41,41,gaussian
1000,2.3557046979865772,complex_gaussian,2.0,0.0011624476541276978,1.662324680129501e-06,2.0788110517422353e-06,40,39,gaussian
1000,2.3758389261744965,complex_gaussian,2.0,5.8546063866486974e-05,1.7540955163930505e-06,1.696941927975537e-06,38,38,gaussian
1000,2.395973154362416,complex_gaussian,2.0,0.00027016179866410186,1.416848770197099e-06,1.43331840785077e-06,37,37,gaussian
1000,2.4161073825503356,complex_gaussian,2.0,0.000951707030580856,1.244102249331469e-06,1.2222528655847498e-06,36,36,gaussian
1000,2.436241610738255,complex_gaussian,2.0,0.00017179876267827676,1.5712485141872179e-06,1.5842410777677782e-06,34,34,gaussian
1000,2.4563758389261743,complex_gaussian,2.0,0.00014022229180463635,1.4888793417044965e-06,1.4992954052717167e-06,33,33,gaussian
1000,2.4765100671140936,complex_gaussian,2.0,0.0016227371891555558,1.3889036978298464e-06,9.918259795682616e-07,32,33,gaussian
1000,2.4966442953020134,complex_gaussian,2.0,0.00045036538235460603,9.1887820985459e-07,9.851063049737263e-07,32,32,gaussian
1000,2.5167785234899327,complex_gaussian,2.0,0.0001713141024903088,1.0235981633410773e-06,1.0094055614695563e-06,31,31,gaussian
1000,2.536912751677852,complex_gaussian,2.0,0.0026905773444052417,1.0013921077911547e-06,1.0659256316492005e-06,30,30,gaussian
1000,2.557046979865772,complex_gaussian,2.0,0.0003067979850374476,1.103460289586522e-06,1.1406302915517585e-06,29,29,gaussian
1000,2.577181208053691,complex_gaussian,2.0,0.0013574164256900762,8.336075827397593e-07,8.1057332124157e-07,29,29,gaussian
1000,2.5973154362416104,complex_gaussian,2.0,0.003691919571747583,9.277457103662455e-07,9.228702957386758e-07,28,28,gaussian
1000,2.61744966442953,complex_gaussian,2.0,0.0012304545441109626,6.788333943852365e-07,6.685746143375582e-07,28,28,gaussian
1000,2.6375838926174495,complex_gaussian,2.0,0.0005878170784278117,8.251617996668513e-07,7.958745613656504e-07,27,27,gaussian
1000,2.657718120805369,complex_gaussian,2.0,3.217995573583512e-05,5.978927636318687e-07,5.870585902956194e-07,27,27,gaussian
1000,2.6778523489932886,complex_gaussian,2.0,0.0018317114821427406,7.525646608108616e-07,7.286718991528218e-07,26,26,gaussian
1000,2.697986577181208,complex_gaussian,2.0,0.00016673566620775085,6.011551089146749e-07,5.476114081082173e-07,26,26,gaussian
1000,2.7181208053691273,complex_gaussian,2.0,0.0038246271606040307,7.671435688916262e-07,6.98577042990145e-07,25,25,gaussian
1000,2.7382550335570466,complex_gaussian,2.0,0.0022727768596220825,5.575507279198533e-07,5.341046521722959e-07,25,25,gaussian
1000,2.7583892617449663,complex_gaussian,2.0,0.0001178567501498872,6.99631310774329e-07,7.196065587855571e-07,24,24,gaussian
1000,2.7785234899328857,complex_gaussian,2.0,0.0004881152430311023,5.453499807295259e-07,5.589962429608519e-07,24,24,gaussian
1000,2.798657718120805,complex_gaussian,2.0,0.003654959641785159,4.408147370460469e-07,4.353669238454927e-07,24,24,gaussian
1000,2.8187919463087248,complex_gaussian,2.0,0.001145320146960537,6.053179684162302e-07,6.175648634698661e-07,23,23,gaussian
1000,2.838926174496644,complex_gaussian,2.0,0.0062025001296288785,5.062354471174757e-07,4.886060307462969e-07,23,23,gaussian
1000,2.8590604026845634,complex_gaussian,2.0,0.0020091875916402983,3.608190043413728e-07,3.827002057477103e-07,23,23,gaussian
1000,2.879194630872483,complex_gaussian,2.0,0.0014338723060451578,3.2703684549328926e-07,5.712035743288268e-07,23,22,gaussian
1000,2.8993288590604025,complex_gaussian,2.0,0.00044508018123610017,4.4186171010984765e-07,4.5963774508717137e-07,22,22,gaussian
1000,2.919463087248322,complex_gaussian,2.0,0.00026205568299761937,3.794408739432598e-07,3.7034709698957613e-07,22,22,gaussian
1000,2.9395973154362416,complex_gaussian,2.0,0.0005260948539353847,2.878694783658986e-07,2.9941811507949723e-07,22,22,gaussian
1000,2.959731543624161,complex_gaussian,2.0,0.0020641338400712436,4.803421707055833e-07,4.743441862631315e-07,21,21,gaussian
1000,2.9798657718120802,complex_gaussian,2.0,0.003526868012804832,3.899528240314254e-07,3.88763953251825e-07,21,21,gaussian
1000,3.0,complex_gaussian,2.0,0.0010726583479417104,3.163082523682803e-07,3.1568522584901615e-07,21,21,gaussian
