A,A_dual,I,I_dual,az,likelihood_type,mz,tau_z,vz
0.1931471805599454,-0.1931471805599455,0.7257913526447273,0.22579135264472716,1.0,abs,-2.220446049250313e-16,1,1.0000000000000002
0.22579135264472744,0.0925185335390632,0.6931471805599453,0.5114570667437359,1.0,sgn,0.6366197723675813,1,0.3633802276324187
-0.8465735902799727,1.0965735902799727,1.7655121234846454,1.5155121234846454,1.0,gaussian,0.5,1,0.5
0.19814507945336507,-0.08828534072539473,0.7662479992058531,0.330653192479278,1.0909090909090908,abs,0.20140952100127896,1,0.798590478998721
0.25499828475545466,0.0986818128943745,0.7093947939037635,0.5176203460990472,1.0909090909090908,sgn,0.6484135123580201,1,0.35158648764197986
-0.8233449261108441,1.1079299063479982,1.7877380047700622,1.5268684395526708,1.0909090909090908,gaussian,0.5217391304347826,1,0.4782608695652174
0.21042007337095892,-0.0148222685198178,0.7994275507428048,0.40411626468485495,1.1818181818181819,abs,0.33101166974808494,1,0.6689883302519151
0.28473114756121876,0.10512313194229933,0.7251164765525449,0.524061665146972,1.1818181818181819,sgn,0.6597533960828768,1,0.34024660391712325
-0.7991701878656965,1.119245945441454,1.80901781197946,1.5381844786461265,1.1818181818181819,gaussian,0.5416666666666666,1,0.45833333333333337
0.22770938104851884,0.042901133450901185,0.8275927885197902,0.4618396666555739,1.2727272727272727,abs,0.4252450942133743,1,0.5747549057866257
0.3149684758892351,0.11178089138198799,0.740333693679074,0.5307194245866608,1.2727272727272727,sgn,0.6706061485690649,1,0.3293938514309351
-0.7741266396712789,1.1304902760349154,1.8294288092395878,1.5494288092395878,1.2727272727272727,gaussian,0.5599999999999999,1,0.44000000000000006
0.2487503519433828,0.09053382598084608,0.8520063630794719,0.5094723591855188,1.3636363636363638,abs,0.49761679428886896,1,0.502383205711131
0.3456877356764742,0.11860133365982145,0.7550689793463804,0.5375398668644942,1.3636363636363638,sgn,0.6809573016932335,1,0.3190426983067665
-0.7482824507933739,1.1416390941500172,1.8490391658162284,1.5605776273546899,1.3636363636363638,gaussian,0.5769230769230769,1,0.4230769230769231
0.27272356055879227,0.13101185307487018,0.8734876999186078,0.549950386279543,1.4545454545454546,abs,0.5551361937462859,1,0.44486380625371413
0.3768660781267811,0.12553881404257794,0.769345182350619,0.5444773472472507,1.4545454545454546,sgn,0.6908067267328686,1,0.3091932732671314
-0.7216980693302519,1.152674500306683,1.867909329807652,1.5716130335113556,1.4545454545454546,gaussian,0.5925925925925926,1,0.4074074074074074
0.29905628177946264,0.16611241247388053,0.8926095241524827,0.5850509456785532,1.5454545454545454,abs,0.6019830160925618,1,0.3980169839074382
0.40848089348013167,0.13255525394863393,0.7831849124518138,0.5514937871533067,1.5454545454545454,sgn,0.7001644260842849,1,0.29983557391571514
-0.6944273459611441,1.1635831901169884,1.8860931518930895,1.5825217233216609,1.5454545454545454,gaussian,0.6071428571428572,1,0.39285714285714285
0.3273289487855737,0.19701091569977114,0.9097914026009171,0.6159494489044439,1.6363636363636362,abs,0.6408598343709772,1,0.35914016562902285
0.44051019013041937,0.13961925093155236,0.7966101612560714,0.558557784136225,1.6363636363636362,sgn,0.7090470946312988,1,0.29095290536870116
-0.6665184604122336,1.1743554510078447,1.9036388117987244,1.5932939842125176,1.6363636363636362,gaussian,0.6206896551724137,1,0.37931034482758624
0.3572237284820061,0.2245319433839259,0.9253511683590303,0.6434704765885986,1.7272727272727273,abs,0.6736118305816055,1,0.32638816941839455
0.47293283667829394,0.1467051107188026,0.8096420601627424,0.5656436439234752,1.7272727272727273,sgn,0.7174755180387433,1,0.28252448196125673
-0.6380146907955289,1.1849843877652257,1.9205895876365653,1.6039229209698986,1.7272727272727273,gaussian,0.6333333333333333,1,0.36666666666666664
0.3884936228520782,0.24927902612264174,0.9395358194435037,0.6682175593273145,1.8181818181818183,abs,0.7015499138721919,1,0.2984500861278081
0.5057287027783405,0.15379193047892492,0.8223007395172415,0.5727304636835977,1.8181818181818183,sgn,0.7254726965829918,1,0.2745273034170081
-0.6089550567524786,1.1954653206820975,1.9369844990480605,1.6144038538867702,1.8181818181818183,gaussian,0.6451612903225807,1,0.3548387096774193
0.42094272526619325,0.27170836564248024,0.952541262483934,0.690646898847153,1.9090909090909092,abs,0.7256344761900388,1,0.2743655238099611
0.538878728245196,0.16086278598603576,0.8346052595049314,0.5798013191907085,1.9090909090909092,sgn,0.7330625387184333,1,0.26693746128156676
-0.5793748604552236,1.2057953150006782,1.9528588482053508,1.6247338482053508,1.9090909090909092,gaussian,0.65625,1,0.34375
0.4544130174165976,0.2921736859223905,0.964525515788075,0.7111122191270631,2.0,abs,0.7465867033389881,1,0.2534132966610118
0.5723649429246984,0.16790403611275684,0.8465735902799743,0.5868425693174295,2.0,sgn,0.7402689790374553,1,0.25973102096254475
-0.549306144334055,1.2159728110007217,1.9682446775387277,1.6349113442053944,2.0,gaussian,0.6666666666666667,1,0.3333333333333333
0.48877521934168633,0.31095498185380843,0.9756178593175318,0.7298935150584811,2.090909090909091,abs,0.7649593228826472,1,0.23504067711735283
0.6061704538245468,0.1749047396766905,0.8582226248346714,0.5938432728813633,2.090909090909091,sgn,0.7471154024794444,1,0.2528845975205556
-0.51877808045435,1.2259973317912485,1.9831711591135681,1.644935864995921,2.090909090909091,gaussian,0.6764705882352942,1,0.3235294117647059
0.5239222642237066,0.3282777372814759,0.985925359890057,0.7472162704861487,2.1818181818181817,abs,0.781183334713084,1,0.218816665286916
0.640279411280538,0.18185617219476324,0.8695682128332256,0.600794705399436,2.1818181818181817,sgn,0.7536242848523595,1,0.2463757151476404
-0.48781730343643076,1.2358692514883787,1.9976649275501943,1.6548077846930516,2.1818181818181817,gaussian,0.6857142857142857,1,0.3142857142857143
0.5597645336463939,0.34432620492621835,0.995537635921915,0.763264738130891,2.2727272727272725,abs,0.7955998499438989,1,0.2044001500561011
0.6746769624094562,0.18875142806947087,0.8806252071588527,0.6076899612741435,2.2727272727272725,sgn,0.7598169836214559,1,0.24018301637854417
-0.4564481964652333,1.2455896106066473,2.0117503660335423,1.66452814381132,2.2727272727272725,gaussian,0.6944444444444444,1,0.3055555555555556
0.596226306726887,0.3592528468780769,1.0045304082959676,0.7781913800827497,2.3636363636363638,abs,0.8084823607426618,1,0.19151763925733822
0.7093491975392546,0.19558509422512582,0.8914075174836,0.6145236274297986,2.3636363636363638,sgn,0.7657136314929373,1,0.23428636850706272
-0.4246931381047451,1.2551599685715755,2.0254498531275997,1.6740985017762484,2.3636363636363638,gaussian,0.7027027027027026,1,0.2972972972972973
0.6332430681800072,0.3731852076003852,1.0129681922973928,0.7921237408050579,2.4545454545454546,abs,0.8200526691543938,1,0.1799473308456062
0.7442830934797083,0.20235298273502766,0.9019281669976917,0.6212915159397003,2.4545454545454546,sgn,0.771333099137933,1,0.228666900862067
-0.39257271619128015,1.2645822855692705,2.03878397666868,1.6835208187739434,2.4545454545454546,gaussian,0.7105263157894737,1,0.2894736842105263
0.670759436714141,0.38623102038001655,1.0209063692178044,0.8051695535846892,2.5454545454545454,abs,0.8304925020025524,1,0.16950749799744763
0.7794664562073366,0.20905191179547977,0.9121993497246088,0.6279904450001526,2.5454545454545454,sgn,0.7766930034307843,1,0.22330699656921568
-0.36010591393836505,1.2738588276912788,2.0517717198703105,1.6927973608959515,2.5454545454545454,gaussian,0.717948717948718,1,0.28205128205128205
0.7087275474306631,0.3984820645673395,1.0283928039558279,0.8174205977720121,2.6363636363636367,abs,0.8399521194467605,1,0.1600478805532395
0.8148878646367428,0.21567952616813613,0.9222324867497482,0.6346180593728088,2.6363636363636367,sgn,0.7818097447485287,1,0.21819025525147126
-0.3273102724759646,1.282992090657783,2.0644306238624557,1.7019306238624556,2.6363636363636367,gaussian,0.7250000000000001,1,0.27499999999999997
0.7471057767545838,0.41001713270155593,1.0354691200864528,0.8289556659062286,2.7272727272727275,abs,0.8485568002678356,1,0.15144319973216439
0.8505366165248924,0.22223414978811817,0.932038280316144,0.6411726829927908,2.7272727272727275,sgn,0.7866985619628744,1,0.21330143803712567
-0.2942020333166048,1.2919847384163832,2.0767769301576413,1.710923271621056,2.7272727272727275,gaussian,0.7317073170731707,1,0.26829268292682923
0.7858577237966348,0.4209043343912463,1.0421717184989472,0.8398428675959191,2.8181818181818183,abs,0.8564117832301091,1,0.14358821676989086
0.8864026771242943,0.22871466458057288,0.9416267651712875,0.6476531977852455,2.8181818181818183,sgn,0.791373597338938,1,0.20862640266106208
-0.26079626365158987,1.30083955369488,2.0888257059471718,1.7197780868995527,2.8181818181818183,gaussian,0.7380952380952381,1,0.2619047619047619
0.8249513897373545,0.4312029179358804,1.0485325980127729,0.8501414511405533,2.909090909090909,abs,0.863606086525349,1,0.13639391347465096
0.9224766309076702,0.23512041064770894,0.9510073568424571,0.6540589438523816,2.909090909090909,sgn,0.7958479660693232,1,0.20415203393067685
-0.22710696690214144,1.3095593981917821,2.1005909546522687,1.7284979313964548,2.909090909090909,gaussian,0.7441860465116279,1,0.2558139534883721
0.8643585111368621,0.4409647169927966,1.0545800220678105,0.8599032501974694,3.0,abs,0.8702154854197726,1,0.12978451458022744
0.9587496364894451,0.2414511039058148,0.9601888967152277,0.6603896371104876,3.0,sgn,0.8001338269301732,1,0.19986617306982674
-0.19314718055994534,1.3181471805599454,2.112085713764618,1.737085713764618,3.0,gaussian,0.75,1,0.25
0.9040540136802896,0.4502353177658872,1.0603390649789286,0.86917385097056,3.090909090909091,abs,0.8763048615239968,1,0.12369513847600322
0.9952133847392058,0.2477067679970001,0.9691796939200124,0.6666453012016731,3.090909090909091,sgn,0.8042424517704863,1,0.1957575482295137
-0.158929063031429,1.3266058307081967,2.123322141690647,1.7455443639128694,3.090909090909091,gaussian,0.7555555555555555,1,0.24444444444444444
0.9440155605116246,0.45905500517870823,1.065832063602139,0.877993538383381,3.1818181818181817,abs,0.881930069862495,1,0.11806993013750502
1.031860059998722,0.253887677902652,0.9779875641150415,0.6728262111073244,3.1818181818181817,sgn,0.8081842923951493,1,0.1918157076048507
-0.12446397093627132,1.3349382792366666,2.134311595050035,1.7538768124413393,3.1818181818181817,gaussian,0.7608695652173914,1,0.2391304347826087
0.9842231772079242,0.4674595389870675,1.071078992360385,0.88639807219174,3.272727272727273,abs,0.887139437674717,1,0.11286056232528296
1.06868230426283,0.259994313170975,0.9866198653054792,0.6789328463756477,3.272727272727273,sgn,0.8119690439873252,1,0.1880309560126748
-0.08976252809220736,1.3431474410515885,2.1450646976605166,1.7620859742562613,3.272727272727273,gaussian,0.7659574468085106,1,0.23404255319148934
1.0246589388310001,0.4754807929053513,1.0760977761918544,0.894419326110024,3.3636363636363638,abs,0.8919749756270197,1,0.10802502437298031
1.1056731841552974,0.26602731906186605,0.9950835308675572,0.6849658522665387,3.3636363636363638,sgn,0.8156057046156107,1,0.1843942953843894
-0.054834687236578084,1.3512362023880933,2.1555914022594327,1.770174735592766,3.3636363636363638,gaussian,0.7708333333333333,1,0.22916666666666669
1.065306705274722,0.4831472860156427,1.080904555202678,0.9020858192203154,3.4545454545454546,abs,0.8964733633786323,1,0.10352663662136777
1.1428261605166967,0.27198747422711045,1.0033850999607032,0.6909260074317831,3.4545454545454546,sgn,0.8191026306411515,1,0.18089736935884848
-0.01968978538340077,1.3592074106153118,2.165901045860801,1.7781459438199845,3.4545454545454546,gaussian,0.7755102040816326,1,0.22448979591836732
1.1061518981476435,0.490484628702649,1.085513907784302,0.9094231619073215,3.5454545454545454,abs,0.9006667587360624,1,0.09933324126393767
1.1801350604172236,0.27787566379772954,1.0115307455147218,0.6968141970024024,3.5454545454545454,sgn,0.8224675880186916,1,0.17753241198130837
0.015663406412384895,1.367063866314888,2.1760023995195605,1.7860023995195604,3.5454545454545454,gaussian,0.78,1,0.22000000000000003
1.1471813105088515,0.497515894375,1.0899390408776393,0.9164544275796725,3.6363636363636362,abs,0.9045834626861183,1,0.09541653731388171
1.2175940514099741,0.2836928569551951,1.0195262999765167,0.7026313901598675,3.6363636363636362,sgn,0.8257077996008431,1,0.174292200399157
0.05121663821884043,1.3748083172178798,2.1859037131676504,1.7937468504225524,3.6363636363636362,gaussian,0.7843137254901961,1,0.2156862745098039
1.1883829462159845,0.5042619358765346,1.094191950625052,0.9232004690812072,3.7272727272727275,abs,0.908248473317937,1,0.09175152668206299
1.2551976178469044,0.2894400882290469,1.027377278994132,0.7083786214337195,3.7272727272727275,sgn,0.8288299886261201,1,0.17117001137387985
0.08696214074483516,1.3824434536607593,2.1956127560962013,1.8013819868654322,3.7272727272727275,gaussian,0.7884615384615384,1,0.21153846153846154
1.2297458773065872,0.5107416598433072,1.0982835649889946,0.9296801930479798,3.8181818181818183,abs,0.911683948030897,1,0.08831605196910298
1.2929405390889315,0.29511844189790204,1.0350889032066504,0.7140569751025747,3.8181818181818183,sgn,0.8318404186121509,1,0.16815958138784917
0.1228925887140338,1.389971905282536,2.205136853581548,1.8089104384872086,3.8181818181818183,gaussian,0.7924528301886793,1,0.20754716981132074
1.271260126833104,0.5169722486069042,1.1022238609170232,0.9359107818115767,3.909090909090909,abs,0.9149095874344227,1,0.08509041256557724
1.3308178694522161,0.3007290389801165,1.0426661182979111,0.7196675721847892,3.909090909090909,sgn,0.834744929895612,1,0.16525507010438795
0.15900106766250272,1.3973962387348038,2.2144829200876246,1.8163347719394765,3.909090909090909,gaussian,0.7962962962962963,1,0.2037037037037037
1.3129165639825309,0.5229693581042261,1.1060219692221418,0.9419078913088988,4.0,abs,0.9179429610433785,1,0.08205703895662148
1.368824919743829,0.30627302638943354,1.0501136134608438,0.7252115595941062,4.0,sgn,0.8375489730666312,1,0.1624510269333688
0.1952810437829498,1.4047189562170503,2.223657489421723,1.823657489421723,4.0,gaussian,0.8,1,0.2
1.354706813088137,0.5287473118812225,1.109686265571081,0.9476858450858953,4.090909090909091,abs,0.9207997944294647,1,0.07920020557053528
1.406957240251243,0.3117515679036782,1.0574358384079752,0.7306901011083509,4.090909090909091,sgn,0.8402576395424058,1,0.15974236045759413
0.23172633648615598,1.4119424946826753,2.232666742173062,1.830881027887348,4.090909090909091,gaussian,0.8035714285714286,1,0.19642857142857142
1.3966231755692065,0.5343191975035955,1.113224448544557,0.9532577307082681,4.181818181818182,abs,0.9234941784261227,1,0.07650582157387731
1.4452106050609923,0.31716583665421516,1.0646370190527712,0.7361043698588878,4.181818181818182,sgn,0.8428756895159688,1,0.1571243104840312
0.2683310933910011,1.419069225588265,2.2415165307227625,1.838007758792938,4.181818181818182,gaussian,0.8070175438596491,1,0.1929824561403509
1.4386585607219433,0.5396970476131246,1.116643608846366,0.9586355808177973,4.272727272727273,abs,0.9260387953908827,1,0.07396120460911729
1.483580997592345,0.32251700889274537,1.0717211719759643,0.741455542097418,4.272727272727273,sgn,0.8454075775036592,1,0.15459242249634075
0.30508976748961253,1.4261014550809206,2.250212402078697,1.8450399882855935,4.272727272727273,gaussian,0.8103448275862069,1,0.1896551724137931
1.4808064251370823,0.5448919229307863,1.119950289885772,0.9638304561354587,4.363636363636363,abs,0.9284450761977731,1,0.07155492380222694
1.5220645972416404,0.32780625883243086,1.0786921177812139,0.7467447920371034,4.363636363636363,sgn,0.8478574757006161,1,0.15214252429938396
0.3419970962645072,1.4330414245367256,2.258759618758347,1.851979957741398,4.363636363636363,gaussian,0.8135593220338984,1,0.1864406779661017
1.5230607195116361,0.5499140155273832,1.123150540965764,0.9688525487320561,4.454545454545455,abs,0.9307233504256821,1,0.0692766495743179
1.560657767042125,0.3330347543934631,1.085553493435275,0.7519732875981359,4.454545454545455,sgn,0.8502292953384273,1,0.1497707046615727
0.3790480825608627,1.4398913113785314,2.2671631779165375,1.8588298445832043,4.454545454545455,gaussian,0.8166666666666667,1,0.18333333333333332
1.565415841526861,0.5547727392806221,1.126249964405084,0.9737112724852948,4.545454545454545,abs,0.9328829755552928,1,0.0671170244447073
1.5993570422526044,0.3382036537108659,1.0923087636793407,0.7571421869155384,4.545454545454545,sgn,0.852526706223927,1,0.14747329377607304
0.4162379770398022,1.4466532301136998,2.275427828892143,1.8655917633183725,4.545454545454545,gaussian,0.819672131147541,1,0.18032786885245902
1.6078665941328156,0.5594768018870611,1.1292537572536754,0.9784153350917335,4.636363636363637,abs,0.9349324453419074,1,0.06506755465809257
1.6381591197960241,0.34331410228504655,1.0989612315904669,0.7622526354897191,4.636363636363637,sgn,0.8547531546232069,1,0.14524684537679314
0.4535622620584579,1.4533292335427155,2.283558089328033,1.8722677667473882,4.636363636363637,gaussian,0.8225806451612904,1,0.17741935483870966
1.6504081485170676,0.5640342687922337,1.1321667483239688,0.9829728019969063,4.7272727272727275,abs,0.9368794842462428,1,0.06312051575375721
1.6770608484762048,0.3483672306746608,1.1055140483648316,0.7673057638793337,4.7272727272727275,sgn,0.8569118796407509,1,0.14308812035924912
0.49101663683978286,1.4599213140981682,2.2915582600012536,1.878859847302841,4.7272727272727275,gaussian,0.8253968253968254,1,0.1746031746031746
1.6930360113276692,0.5684526299031933,1.1349934309679126,0.9873911631078662,4.818181818181818,abs,0.9387311340958298,1,0.06126886590417019
1.7160592199075104,0.3533641526471425,1.1119702223880714,0.772302685851815,4.818181818181818,sgn,0.8590059282302333,1,0.14099407176976678
0.5285970038102588,1.4664314052806504,2.299432438485323,1.885369938485323,4.818181818181818,gaussian,0.828125,1,0.171875
1.7357459949714542,0.5727388477196445,1.137737992778673,0.9916773809243171,4.909090909090909,abs,0.9404938248000771,1,0.05950617519992281
1.7551513600980782,0.3583059637155048,1.118332627652049,0.7772444969201774,4.909090909090909,sgn,0.8610381689610893,1,0.1389618310389107
0.5662994559968215,1.4728613831640174,2.3071845317533057,1.8917999163686903,4.909090909090909,gaussian,0.8307692307692307,1,0.16923076923076924
1.7785341914437467,0.5768994011011781,1.140404341760926,0.9958379343058509,5.0,abs,0.94217343701797,1,0.057826562982030025
1.7943345216326994,0.36319374000103766,1.1246040115719733,0.7821322732057103,5.0,sgn,0.8630113046534948,1,0.1369886953465052
0.6041202653859723,1.4792130679473612,2.3148182678187004,1.8981516011520339,5.0,gaussian,0.8333333333333334,1,0.16666666666666666
1.8213969487570194,0.5809403353369322,1.1429961299021987,0.999878868541605,5.090909090909091,abs,0.9437753616083382,1,0.0562246383916618
1.8336060764062314,0.3680285373708554,1.1307870022529867,0.7869670705755282,5.090909090909091,sgn,0.8649278839838556,1,0.1350721160161444
0.6420558721582479,1.4854882255351036,2.32233720650097,1.9044267587397763,5.090909090909091,gaussian,0.835820895522388,1,0.16417910447761194
1.864330849262593,0.584867293680142,1.1455167748511705,1.003805826884815,5.181818181818182,abs,0.9453045463989505,1,0.05469545360104953
1.8729635088629188,0.37281139080699255,1.1368841152508447,0.791749924011665,5.181818181818182,sgn,0.8667903121532992,1,0.1332096878467009
0.6801028747202227,1.4916885691300448,2.329744749393541,1.9106271023347172,5.181818181818182,gaussian,0.8382352941176471,1,0.16176470588235295
1.9073326926674439,0.5886855506909618,1.147969476900865,1.0076240838956345,5.2727272727272725,abs,0.9467655405842229,1,0.05323445941577706
1.9124044097009476,0.37754331397035146,1.1428977598673613,0.796481847175024,5.2727272727272725,sgn,0.8686008607029065,1,0.13139913929709346
0.7182580204641917,1.4978157608269806,2.337044149104117,1.9167542940316533,5.2727272727272725,gaussian,0.8405797101449275,1,0.15942028985507248
1.950399474727741,0.5924000465906045,1.1503572402951134,1.0113385797952772,5.363636363636363,abs,0.9481625333729424,1,0.051837466627057585
1.9519264700051957,0.3822252989283432,1.1488302450176586,0.801163832133016,5.363636363636363,sgn,0.8703616765514892,1,0.1296383234485108
0.7565181971926873,1.503871413196923,2.344238517830167,1.9228099464015957,5.363636363636363,gaussian,0.8428571428571429,1,0.15714285714285714
1.9935283756211366,0.5960154102209352,1.1526828848562636,1.0149539434256076,5.454545454545455,abs,0.9494993881420929,1,0.05050061185790715
1.9915274757744537,0.3868583160196932,1.1546837847029465,0.8057968492243659,5.454545454545455,sgn,0.8720747903245205,1,0.12792520967547955
