A,A_dual,I,I_dual,az,likelihood_type,mz,tau_z,vz
0.7948804251512551,1.5098570908538669,2.351330835326145,1.9287956240585395,5.454545454545455,gaussian,0.8450704225352113,1,0.15492957746478872
2.0367167439790204,0.59953598679928,1.1549490619529252,1.0184745200039529,5.545454545454546,abs,0.9507796733954526,1,0.04922032660454742
2.0312053028122827,0.3914433138339306,1.1604605031196629,0.8103818470386033,5.545454545454546,sgn,0.8737421240363392,1,0.12625787596366084
0.8333418496184306,1.5157743119977312,2.358323956313515,1.9347128452024038,5.545454545454546,gaussian,0.8472222222222222,1,0.15277777777777776
2.0799620844241726,0.6029658581621238,1.1571582669623184,1.0219043913667964,5.636363636363637,abs,0.9520066893048148,1,0.04799331069518523
2.070957911953474,0.3959812192863348,1.166162439433017,0.8149197524910073,5.636363636363637,sgn,0.8753654981818676,1,0.12463450181813245
0.8718997340068078,1.5216245499284353,2.3652206173796833,1.940563083133108,5.636363636363637,gaussian,0.8493150684931507,1,0.1506849315068493
2.1232620459590756,0.6063088635723948,1.1593128508819608,1.0252473967770674,5.7272727272727275,abs,0.9531834922173388,1,0.04681650778266117
2.1107833446003803,0.4004729377720655,1.1717915522406561,0.8194114709767382,5.7272727272727275,sgn,0.8769466382887906,1,0.12305336171120941
0.910551453433464,1.5274092345272239,2.3720234434075724,1.9463477677318968,5.7272727272727275,gaussian,0.8513513513513513,1,0.14864864864864866
2.166614411388322,0.60956861758542,1.1614150309072597,1.0285071507900927,5.818181818181818,abs,0.9543129162097238,1,0.04568708379027619
2.1506797185457236,0.4049193533855271,1.1773497237498582,0.8238578865902001,5.818181818181818,sgn,0.8784871809763675,1,0.12151281902363248
0.949294488721939,1.5331297537023034,2.378734953573643,1.952068286906976,5.818181818181818,gaussian,0.8533333333333333,1,0.14666666666666667
2.2100170877306793,0.6127485280467857,1.163466900019448,1.0316870612514586,5.909090909090909,abs,0.9553975930323728,1,0.04460240696762714
2.1906452240603658,0.40932132919317166,1.1828387636897615,0.8282598623978443,5.909090909090909,sgn,0.8799886795627357,1,0.12001132043726428
0.9881264208014744,1.5387874547966116,2.385357566948653,1.9577259880012845,5.909090909090909,gaussian,0.8552631578947368,1,0.14473684210526316
2.2534680969875662,0.6158518099987846,1.1654704362171064,1.0347903432034575,6.0,abs,0.9564399689954504,1,0.04356003100454964
2.2306781202264454,0.4136797075496248,1.1882604129782273,0.8326182407542976,6.0,sgn,0.8814526092586901,1,0.1185473907413099
1.0270449254723433,1.5443836459562283,2.3918936077323294,1.9633221791609008,6.0,gaussian,0.8571428571428572,1,0.14285714285714285
2.2969655695258573,0.6188814985666982,1.1674275091333608,1.0378200317713708,6.090909090909091,abs,0.9574423208662123,1,0.042557679133787746
2.270776731497833,0.41799531044857074,1.193616347161385,0.8369338436532436,6.090909090909091,sgn,0.8828803719824013,1,0.11711962801759865
1.066047768508935,1.5499195974584312,2.398345310150283,1.9688581306631037,6.090909090909091,gaussian,0.858974358974359,1,0.14102564102564102
2.340507734028498,0.6218404643557807,1.1693398900852654,1.0407789975604536,6.181818181818182,abs,0.958406770065502,1,0.04159322993449798
2.3109394444714377,0.4222689399010906,1.1989081796423258,0.8412074731057632,6.181818181818182,sgn,0.8842733008264062,1,0.1157266991735938
1.1051328010747654,1.5553965429988823,2.404714823038998,1.974335076203555,6.181818181818182,gaussian,0.8607594936708861,1,0.13924050632911392
2.3840929134354747,0.6247314222665956,1.1712092561328342,1.0436699554712683,6.2727272727272725,abs,0.9593352954412399,1,0.04066470455876017
2.351164704854193,0.42650137833523916,1.2041374647141159,0.845439911539912,6.2727272727272725,sgn,0.8856326642053263,1,0.11436733579467367
1.1442979554258805,1.5608156809377558,2.4110042141424284,1.9797542141424285,6.2727272727272725,gaussian,0.8625,1,0.1375
2.4277195173595856,0.6275569426081034,1.1730371976632692,1.0464954758127758,6.363636363636364,abs,0.9602297445612735,1,0.039770255438726504
2.3914510146118153,0.4306933890116045,1.2093057004110395,0.8496319222162771,6.363636363636364,sgn,0.8869596697102176,1,0.11304033028978246
1.1835412408811479,1.5661781755049358,2.417215474141707,1.985116708709608,6.363636363636364,gaussian,0.8641975308641976,1,0.13580246913580246
2.4713860365648337,0.6303194637590712,1.1748252239125665,1.0492579969637439,6.454545454545455,abs,0.9610918451707874,1,0.038908154829212636
2.431796929286544,0.4348457164503552,1.2144143311908562,0.853784249655028,6.454545454545455,sgn,0.8882554676931237,1,0.11174453230687634
1.2228607400397862,1.5714851579646485,2.423350520437614,1.9904236911693214,6.454545454545455,gaussian,0.8658536585365854,1,0.13414634146341461
2.515091037477421,0.6330212968313651,1.1765747684545245,1.0519598300360375,6.545454545454546,abs,0.9619232132610179,1,0.038076786738982106
2.472201055472092,0.43895908686602736,1.2194647504598537,0.8578976200707,6.545454545454546,sgn,0.8895211546033142,1,0.11047884539668584
1.2622546052281591,1.5767377277400776,2.4294112007037865,1.9956762609447503,6.545454545454546,gaussian,0.8674698795180723,1,0.1325301204819277
2.5588331587875572,0.6356646350841495,1.1782871925989338,1.0546031682888224,6.636363636363637,abs,0.9627253625366787,1,0.037274637463321256
2.5126620484349824,0.44303420860681353,1.2244583029515086,0.8619727418114861,6.636363636363637,sgn,0.8907577760947878,1,0.10924222390521225
1.3017210551593466,1.5819369534986625,2.4353992962271445,2.0008754867033347,6.636363636363637,gaussian,0.8690476190476191,1,0.13095238095238096
2.602611104092449,0.6382515638317328,1.1799637927485875,1.0571900970364054,6.7272727272727275,abs,0.9634997120855675,1,0.03650028791443255
2.553178609872264,0.44707177259571207,1.2293962869687722,0.8660103058003846,6.7272727272727275,sgn,0.8919663299229118,1,0.1080336700770882
1.3412583717903908,1.5870838741989144,2.4413165250506457,2.006022407403587,6.7272727272727275,gaussian,0.8705882352941177,1,0.12941176470588234
2.646423640658142,0.640784064511482,1.1816058016374398,1.0597225977161544,6.818181818181818,abs,0.964247593516423,1,0.03575240648357707
2.5937494857964194,0.4510724527712435,1.2342799564991624,0.8700109859759162,6.818181818181818,sgn,0.8931477686465145,1,0.10685223135348558
1.3808648973633404,1.592179500099662,2.4471645449322414,2.0111180333043346,6.818181818181818,gaussian,0.872093023255814,1,0.12790697674418605
2.690269594157196,0.64326402249768,1.1832143935929311,1.0622025557023527,6.909090909090909,abs,0.9649702574527272,1,0.035029742547272744
2.63437346453897,0.4550369065258475,1.2391105232111572,0.8739754397305202,6.909090909090909,sgn,0.8943030021503419,1,0.10569699784965811
1.420539031617348,1.5972248137327045,2.452944956132779,2.0161633469373768,6.909090909090909,gaussian,0.8735632183908046,1,0.12643678160919541
2.7341478453147565,0.645693231914882,1.1847906878899161,1.064631765119555,7.0,abs,0.9656688792084682,1,0.0343311207915318
2.6750493748648942,0.458965775140431,1.2438891583397784,0.8779043083451037,7.0,sgn,0.8954329000015215,1,0.10456709999847849
1.4602792291600823,1.6022207708399177,2.4586593040445903,2.0211593040445903,7.0,gaussian,0.875,1,0.125
2.7780573266832898,0.6480734051777404,1.1863357519759283,1.067011938382413,7.090909090909091,abs,0.9663445653967008,1,0.03365543460329919
2.7157760841906393,0.46285968421373047,1.2486169944685788,0.881798217418403,7.090909090909091,sgn,0.8965382936525146,1,0.10346170634748547
1.500083996987661,1.6071683012758733,2.464309081671557,2.026106834480546,7.090909090909091,gaussian,0.8764044943820225,1,0.12359550561797754
2.821997019268787,0.6504061721361936,1.1878506048449764,1.0693447053408658,7.181818181818182,abs,0.9669983571001212,1,0.033001642899878884
2.756552496898993,0.46671924408544774,1.2532951272147703,0.8856577772901204,7.181818181818182,sgn,0.8976199785019963,1,0.10238002149800376
1.5399518921431437,1.612068309877058,2.46989573197062,2.031006843081731,7.181818181818182,gaussian,0.8777777777777778,1,0.12222222222222222
2.865965951431084,0.6526930872089576,1.1893362181372251,1.07163162041363,7.2727272727272725,abs,0.9676312356260114,1,0.032368764373988654
2.7973775527446003,0.4705450502523121,1.2579246168237086,0.889483583456985,7.2727272727272725,sgn,0.8986787158241509,1,0.10132128417584901
1.5798815195043963,1.6169216772988002,2.4754206500639127,2.0358602105034733,7.2727272727272725,gaussian,0.8791208791208791,1,0.12087912087912087
2.909963191291875,0.6549356377538147,1.1907935237309797,1.0738741709584874,7.363636363636364,abs,0.9682441264074713,1,0.03175587359252878
2.8382502253443715,0.4743376837763158,1.2625064896784832,0.8932762169809886,7.363636363636364,sgn,0.8997152345759891,1,0.10028476542401088
1.6198715296928472,1.6217292608209872,2.4808851853300076,2.0406677940256595,7.363636363636364,gaussian,0.8804347826086957,1,0.11956521739130435
2.9539878550899408,0.6571352373204724,1.1922234053874594,1.0760737705251453,7.454545454545455,abs,0.9688379028418181,1,0.031162097158181842
2.8791695207474355,0.4780977116847267,1.2670417397299647,0.8970362448893996,7.454545454545455,sgn,0.9007302330915556,1,0.0992697669084443
1.6599206170952847,1.6264918951236793,2.4862906433821155,2.045430428328352,7.454545454545455,gaussian,0.8817204301075269,1,0.11827956989247311
2.998039088605551,0.6592932457239309,1.1936267173263948,1.0782317789286036,7.545454545454546,abs,0.9694133898222722,1,0.0305866101777278
2.9201344760796895,0.4818256873612734,1.2715313298522561,0.9007642205659461,7.545454545454546,sgn,0.9017243806710985,1,0.09827561932890146
1.7000275179914563,1.631210393033689,2.4916382879404892,2.0501489262383616,7.545454545454546,gaussian,0.8829787234042553,1,0.11702127659574467
3.0421160798520677,0.6614109565653998,1.1950042715344233,1.0803494897700723,7.636363636363637,abs,0.9699713666807652,1,0.03002863331923482
2.9611441582583398,0.4855221509283325,1.2759761931281512,0.904460684133005,7.636363636363637,sgn,0.9026983190726998,1,0.09730168092730021
1.7401910087807333,1.6358855462431903,2.4969293426057577,2.054824079447863,7.636363636363637,gaussian,0.8842105263157894,1,0.11578947368421053
3.086218049735993,0.6634896128079806,1.1963568471050436,1.0824281460126532,7.7272727272727275,abs,0.9705125714819696,1,0.029487428518030455
3.002197662772149,0.48918762961985873,1.2803772340688875,0.9081261628245314,7.7272727272727275,sgn,0.9036526639132255,1,0.0963473360867745
1.780409904301631,1.6405181260013992,2.5021649925394054,2.059456659206072,7.7272727272727275,gaussian,0.8854166666666666,1,0.11458333333333334
3.1303442519509423,0.6655304006790836,1.1976851903446395,1.0844689338837563,7.818181818181818,abs,0.971037701835588,1,0.028962298164411964
3.043294112523437,0.49282263814490346,1.2847353297721447,0.911761171349576,7.818181818181818,sgn,0.9045880059849243,1,0.0954119940150757
1.820683056238403,1.645108883780341,2.5073463860571787,2.0640474169850136,7.818181818181818,gaussian,0.8865979381443299,1,0.1134020618556701
3.1744939709733098,0.6675344576393325,1.1989900167768175,1.0864729908440052,7.909090909090909,abs,0.9715474187296337,1,0.028452581270366307
3.0844326567281106,0.49642767904169105,1.2890513310220166,0.9153662122463639,7.909090909090909,sgn,0.9055049124935131,1,0.0944950875064869
1.8610093516093538,1.6496585519156928,2.5124746361407735,2.0685970851203654,7.909090909090909,gaussian,0.8877551020408163,1,0.11224489795918366
3.218666520550619,0.6695028738108681,1.2002720126540538,1.0884414070155408,8.0,abs,0.9720423485903718,1,0.02795765140962825
3.125612469870295,0.5000032430220864,1.2933260633343777,0.9189417762267593,8.0,sgn,0.9064039282230953,1,0.0935960717769046
1.9013877113318904,1.654167844223665,2.5175508218727822,2.0731063774283376,8.0,gaussian,0.8888888888888888,1,0.1111111111111111
3.2628612421376393,0.6714366945264012,1.2015318365215784,1.090375227731074,8.09090909090909,abs,0.9725230854675158,1,0.02747691453248419
3.1668327507083385,0.5035498093068158,1.2975603279508792,0.9224883425114885,8.09090909090909,sgn,0.9072855766329596,1,0.09271442336704039
1.9418170888596848,1.6586374565948603,2.522575989799533,2.077575989799533,8.09090909090909,gaussian,0.89,1,0.11000000000000001
3.3070775035773967,0.6733369225805808,1.2027701205363668,1.0922754557852539,8.181818181818182,abs,0.972990193060839,1,0.02700980693916096
3.2080927213292254,0.5070678459510809,1.301754902784538,0.9260063791557536,8.181818181818182,sgn,0.9081503608907415,1,0.09184963910925846
1.9822964688876463,1.663068067565999,2.527551155226117,2.0820066007706717,8.181818181818182,gaussian,0.8910891089108911,1,0.10891089108910891
3.3513146976447,0.6752045204830623,1.2039874719236092,1.0941430536877348,8.272727272727273,abs,0.973444206580338,1,0.026555793419661952
3.249391626248572,0.5105578101609716,1.3059105433197375,0.9294963433656442,8.272727272727273,sgn,0.9089987648462632,1,0.09100123515373683
2.0228248661206867,1.6674603388704012,2.5324773034476227,2.0863988720750735,8.272727272727273,gaussian,0.8921568627450981,1,0.10784313725490195
3.395572240832831,0.6770404125871017,1.2051844741900233,1.0959789457917737,8.363636363636363,abs,0.9738856345134621,1,0.026114365486537932
3.290728731553619,0.5140201486006903,1.3100279834692352,0.9329586818053628,8.363636363636363,sgn,0.9098312539499436,1,0.09016874605005644
2.063401324102549,1.67181491596806,2.5373553909203053,2.090753449172732,8.363636363636363,gaussian,0.8932038834951457,1,0.10679611650485438
3.4398495720338933,0.678845486028663,1.2063616884435069,1.097784019233336,8.454545454545455,abs,0.9743149599717875,1,0.025685040028212508
3.3321033240867903,0.5174552976907374,1.3141079363906099,0.9363938308954103,8.454545454545455,sgn,0.9106482761194151,1,0.08935172388058484
2.104024914101226,1.6761324285561168,2.542186346376174,2.0950709617607894,8.454545454545455,gaussian,0.8942307692307693,1,0.10576923076923077
3.4841461514085212,0.6806205968513108,1.2075196545234248,1.0995591300559833,8.545454545454547,abs,0.9747326432097477,1,0.025267356790252264
3.3735147106675054,0.5208636838972533,1.3181510952644406,0.9398022171019259,8.545454545454547,sgn,0.9114502625577093,1,0.08854973744229067
2.144694734047697,1.6804134910605288,2.546971071884249,2.099352024265201,8.545454545454547,gaussian,0.8952380952380953,1,0.10476190476190475
3.5284614607890292,0.6823665637328507,1.2086588905974618,1.1013050969375235,8.636363636363637,abs,0.9751391214682248,1,0.024860878531775158
3.4149622173501726,0.5242457240126512,1.3221581340363184,0.943184257217324,8.636363636363637,sgn,0.9122376285261276,1,0.08776237147387239
2.18540990752497,1.6846587031096782,2.551710443861521,2.103597236314351,8.636363636363637,gaussian,0.8962264150943396,1,0.10377358490566037
3.5727949993657444,0.6840841771043773,1.2097798974752916,1.10302271030905,8.727272727272727,abs,0.9755348112744029,1,0.02446518872559706
3.4564451887163066,0.527601825427793,1.3261297081247294,0.9465403586324656,8.727272727272727,sgn,0.9130107740746896,1,0.08698922592531047
2.2261695828045958,1.688868649990646,2.5564053140364402,2.1078071831953187,8.727272727272727,gaussian,0.897196261682243,1,0.10280373831775702
3.617146286198107,0.6857741970589828,1.2108831560974749,1.1047127302636548,8.818181818181818,abs,0.9759201096047007,1,0.02407989039529938
3.497962987198957,0.5309323863958402,1.3300664550966248,0.9498709196005127,8.818181818181818,sgn,0.9137700847328406,1,0.08622991526715944
2.2669729319279845,1.6930439030888507,2.5610565103675973,2.1119824362935233,8.818181818181818,gaussian,0.8981481481481481,1,0.10185185185185185
3.6615148575594594,0.6874373551227899,1.2119691301906683,1.1063758883274628,8.90909090909091,abs,0.9762953946837701,1,0.02370460531622982
3.5395149924376783,0.5342377962880196,1.3339689953124494,0.953176329492692,8.90909090909091,sgn,0.9145159321629116,1,0.08548406783708838
2.307819149830068,1.6971850203117174,2.5656648379200595,2.1161235535163896,8.90909090909091,gaussian,0.8990825688073395,1,0.10091743119266054
3.7059002657650506,0.6890743568864535,1.213038267439622,1.108012890091126,9.0,abs,0.9766610272558898,1,0.023338972744110245
3.5811006006623685,0.5375184358415415,1.3378379325423042,0.9564569690462137,9.0,sgn,0.9152486747786466,1,0.08475132522135345
2.348707453502977,1.7012925464970228,2.5702310797016956,2.1202310797016954,9.0,gaussian,0.9,1,0.1
3.750302082642375,0.6906858788394183,1.2140909960168433,1.1096244120440906,9.090909090909092,abs,0.9770173515259944,1,0.022982648474005603
3.6227192241045243,0.5407746773997939,1.3416738545546942,0.9597132106044668,9.090909090909092,sgn,0.91596865833095,1,0.08403134166905002
2.3896370811975642,1.7053670138065313,2.5747559974616543,2.124305547011204,9.090909090909092,gaussian,0.9009009009009009,1,0.09909909909909909
3.7947198899174004,0.6922725760800845,1.215127734196363,1.1112111092847574,9.181818181818182,abs,0.9773646955638087,1,0.02263530443619132
3.6643702904343582,0.5440068851451363,1.3454773336794053,0.962945418349809,9.181818181818182,sgn,0.9166762164628602,1,0.08332378353713978
2.430607291660729,1.709408942105505,2.5792403324530344,2.128347475310177,9.181818181818182,gaussian,0.9017857142857143,1,0.09821428571428571
3.839153287074887,0.6938350855669277,1.2161488824934223,1.1127736187716004,9.272727272727273,abs,0.9777033744913718,1,0.022296625508628237
3.706053242222515,0.5472154153244131,1.3492489273457942,0.9661539485290855,9.272727272727273,sgn,0.9173716712356119,1,0.08262832876438814
2.4716173634066516,1.713418839328666,2.5836848061616577,2.132357372533339,9.272727272727273,gaussian,0.9026548672566371,1,0.09734513274336283
3.8836018881419427,0.6953740103492567,1.2171548268809116,1.1143125435539292,9.363636363636363,abs,0.9780336870563727,1,0.021966312943627324
3.7477675364250613,0.5504006164674475,1.352989178597793,0.9693391496721201,9.363636363636363,sgn,0.9180553336275261,1,0.08194466637247383
2.512666594020119,1.7173972018331507,2.588090121002735,2.136335735037823,9.363636363636363,gaussian,0.9035087719298246,1,0.09649122807017545
3.9280653184125596,0.6968899405428299,1.2181459420648406,1.1158284737475028,9.454545454545455,abs,0.97835592016364,1,0.021644079836359926
3.7895126438905695,0.5535628295987189,1.3566986165868307,0.9725013628033914,9.454545454545455,sgn,0.9187275040073494,1,0.0812724959926506
2.5537542994902878,1.7213445147389614,2.5924569609871124,2.140283047943634,9.454545454545455,gaussian,0.9043478260869565,1,0.09565217391304347
3.972543217207809,0.6983834431064029,1.2191225887241361,1.1173219763110755,9.545454545454545,abs,0.9786703478753587,1,0.021329652124641284
3.8312880488881635,0.556702388442412,1.3603777570437816,0.9756409216470843,9.545454545454545,sgn,0.9193884725835492,1,0.08061152741645086
2.5948798135732756,1.7252612522574453,2.5967859923586696,2.144199785462118,9.545454545454545,gaussian,0.9051724137931034,1,0.09482758620689656
4.0170352357364925,0.6998550665877898,1.2200851156499986,1.1187935997924625,9.636363636363637,abs,0.9789772325578698,1,0.02102276744213014
3.8730932486554703,0.5598196196210683,1.3640271027310207,0.978758152825741,9.636363636363637,sgn,0.9200385198309797,1,0.0799614801690203
2.6360424871821255,1.7291478780082397,2.6010778642043655,2.1480864112129123,9.636363636363637,gaussian,0.905982905982906,1,0.09401709401709402
4.061541036896291,0.7013053397748319,1.2210338599447446,1.120243872979505,9.727272727272727,abs,0.9792768251099507,1,0.020723174890049274
3.914927752965464,0.5629148428480262,1.3676471438755722,0.9818533760526991,9.727272727272727,sgn,0.9206779168962317,1,0.0793220831037683
2.677241687802716,1.7330048453251732,2.60533320903832,2.1519433785298454,9.727272727272727,gaussian,0.9067796610169492,1,0.09322033898305085
4.106060289766402,0.7027347804826256,1.2219691525291796,1.121673313687298,9.818181818181818,abs,0.979569366161839,1,0.02043063383816104
3.9567910837112965,0.5659883711138356,1.3712383585842853,0.9849269043185084,9.818181818181818,sgn,0.9213069259828973,1,0.07869307401710271
2.7184767989343297,1.7368325975515373,2.609552643361252,2.15577113075621,9.818181818181818,gaussian,0.907563025210084,1,0.09243697478991597
4.1505926938403,0.7041438676443681,1.2228912939098273,1.1230824008490403,9.90909090909091,abs,0.9798550858042449,1,0.020144914195755165
3.9986827745081888,0.5690405108668593,1.374801213241939,0.9879790440715316,9.90909090909091,sgn,0.9219258007178994,1,0.07807419928210056
2.7597472195536175,1.740631568325171,2.6137367681965102,2.1595701015298436,9.90909090909091,gaussian,0.9083333333333333,1,0.09166666666666666
4.19513792990327,0.705533094088028,1.2238006033014028,1.1244716272927007,10.0,abs,0.9801342047982596,1,0.019865795201740418
4.040602370311563,0.5720715621882437,1.3783361628931092,0.9910100953929165,10.0,sgn,0.9225347864999615,1,0.07746521350003854
2.8010523636008147,1.7444021818537303,2.617886169603858,2.1633407150584034,10.0,gaussian,0.9090909090909091,1,0.09090909090909091
